Iteration,X,f(X)
11,4.6564147717175315,0.4950466921461434
11,5.946762194590177,0.28899959439386164
11,5.996086197029122,0.28388102019132966
11,5.168895331831652,1.0782256597902748
11,5.155975857703884,1.0920225149506264
11,5.911713588178504,0.2979677754583115
11,5.918324848472041,0.2959405045798634
11,5.8575189880622505,0.32035749187353846
11,5.663496088901158,0.6562926154431037
12,5.693023646362548,0.7947641668680046
12,5.933517244388142,0.29187191587217914
12,5.893475839292504,0.30436100052529497
12,5.831143109540351,0.3348822873962844
12,5.758830021004144,0.38612482892774663
12,5.620067578489715,0.48454010432524464
12,5.972494526151822,0.28522845838883204
12,5.639366510212968,0.5553544275423261
12,5.505623905557495,0.2990539091974689
12,3.985142892383556,1.6228871168164973
13,5.864453581136937,0.3169268446950723
13,5.15990741035713,1.0878477226989869
13,5.949193777700633,0.28854086211964014
13,5.904057868938879,0.3005087672946231
13,5.4347415840413245,0.4034281762323444
13,5.910370355676603,0.2983986115974618
13,5.9479440091446065,0.2887739759960129
13,5.855848577453539,0.321208246830225
13,5.814309665830251,0.34534927917786723
13,4.800525630279881,0.8636667345756954
14,5.943766647058655,0.2895940103523689
14,5.247423458764484,0.989744599991413
14,5.97617357445713,0.2848852590618668
14,5.8829083640450754,0.3085989294768316
14,5.899920251819015,0.30196816080062333
14,5.727475903973605,0.9698828118765548
14,5.980395671352863,0.2845519577246115
14,5.845167893814466,0.32687016744095815
14,5.639208462565945,0.5547364877367408
14,4.761946199102894,0.7274808637821877
15,5.8903892870493895,0.3055585623485336
15,5.510187654553418,0.29799327854061797
15,5.96666674021951,0.2858725963931409
15,5.856558595174616,0.32084547528203233
15,5.76805343183069,0.37870333658246474
15,5.926128692325494,0.2937476421530624
15,5.991668813621426,0.28397938494458513
15,5.8230268390042825,0.3398143261938045
15,5.883020702527368,0.30855183429436206
15,4.166166580515634,1.596759029435109
16,5.980081581529751,0.2845745236330037
16,5.465119023936153,0.3391931275998372
16,5.9932556463855375,0.2839358825735125
16,5.887510718479507,0.3067053995000139
16,5.938927689773295,0.2906224326002428
16,5.744422778821665,0.3982055052124897
16,5.978776242278162,0.2846721454504519
16,5.921862703604212,0.29491947887187725
16,5.699502456466746,0.8268387196964031
16,5.035813435349949,1.2092748866507936
17,5.925826533347514,0.29382850581501996
17,5.769518267029046,0.3775475522853564
17,5.975003676838448,0.2849890656221541
17,5.9999933259197435,0.2838531635338637
17,5.8905286574414735,0.3055037700389609
17,5.784037377784309,0.36643687611856424
17,5.988054062332763,0.2841126667185937
17,5.8669498341406845,0.31573199229999277
17,5.678244547370891,0.7237002878214231
17,4.540994918756162,0.5520294123152054
18,5.970381495514781,0.28544777660292037
18,5.490784523479137,0.30741757269151915
18,5.993197580406237,0.2839373130211281
18,5.932495752559293,0.29211960047038443
18,5.824073721968859,0.33916611576196076
18,5.9802846480008105,0.28455989329317777
18,5.982589500798227,0.28440433523947467
18,5.9692107299039465,0.28557626620972465
18,5.974930122439757,0.28499575820328776
18,5.748772111948268,0.3944967569248869
19,5.943852820724939,0.2895764592557982
19,5.862452148755133,0.31790019922799245
19,5.9919283238064445,0.28397164427886595
19,5.95466037476407,0.287587438401024
19,5.963368077322716,0.28629175324492173
19,5.8626697103692,0.3177937317870245
19,5.983115880088662,0.28437151648415526
19,5.961510566861548,0.28654512816955463
19,5.8449410545374665,0.32699456354763456
19,5.282269991150391,0.9481626661235483
20,5.984815087761098,0.28427244543819813
20,5.730815939908918,0.9872937167231487
20,5.98457635532517,0.28428573099756577
20,5.927395322839977,0.2934122161992371
20,5.881986431586658,0.3089870810435837
20,5.828585653378425,0.33641319258713553
20,5.99866180748773,0.28385642011515966
20,5.985053486874921,0.28425938513407856
20,5.99776987209895,0.2838622081562351
20,5.35230324397579,0.6933879910964977
21,5.982583560957468,0.2844047113219699
21,5.756685000590712,0.38788608209907455
21,5.988766154796193,0.2840826531002644
21,5.955305909981637,0.2874819748855816
21,5.975503725090803,0.2849440877154122
21,5.960722634099021,0.28665637937749816
21,5.98863118184858,0.28408820040625976
21,5.99163558914045,0.2839803936475334
21,5.9044855596099435,0.30036135417290977
21,5.412225119443751,0.46779477437478567
22,5.98625109882549,0.28419690133997094
22,5.566263464426771,0.34357950157384487
22,5.995485698691253,0.28389022403555497
22,5.969328749134691,0.2855630885219239
22,5.957111575567731,0.2871949740060758
22,5.884181025000646,0.30806795996498487
22,5.995545078633067,0.28388925548775956
22,5.986641510409361,0.2841776589159784
22,5.870829514771657,0.31391725583150115
22,4.899498555127434,1.3180584684973413
23,5.9894369470524,0.28405606650810616
23,5.837131377802302,0.33138170350277135
23,5.990510767332799,0.28401691180443644
23,5.977155523618743,0.28480196496537297
23,5.987807113848548,0.28412350573259587
23,5.982256048175268,0.2844256462853616
23,5.991395879808729,0.28398779023207116
23,5.994126695938736,0.28391589598273875
23,5.939633306402478,0.2904672251783507
23,5.671973478047702,0.6945688186117265
24,5.991755370005429,0.2839767759232753
24,5.5981288946505074,0.4163920806202157
24,5.9905769143760095,0.28401463697399887
24,5.99004814502788,0.28403326635215953
24,5.9879969468185035,0.2841151539128129
24,5.924664014539532,0.2941426585056609
24,5.996380528256844,0.2838769879231283
24,5.997987025945056,0.28386053250039295
24,5.885111199961667,0.3076834377720121
24,5.538116690420999,0.3071751554361912
25,5.996821073797541,0.28387154129300285
25,5.631056361734558,0.5236931566936134
25,5.992157582738623,0.28396500968579075
25,5.997397452592832,0.2838654812106688
25,5.982302044614327,0.2844226826196147
25,5.994399356610764,0.28391020672248574
25,5.996028834885505,0.28388184272549793
25,5.994142719781236,0.28391555415597586
25,5.821075118018111,0.3410322772492252
25,5.427887525076299,0.42160576963831087
26,5.993411103896595,0.2839321132558471
26,5.468266228254356,0.33414869147230797
26,5.9978740180067405,0.2838613831167018
26,5.994703828504381,0.283904173230454
26,5.987604961967907,0.2841325435670576
26,5.960034110737944,0.28675543402958564
26,5.99585131048114,0.28388446413281615
26,5.996653983572692,0.28387352400064886
26,5.878354551773249,0.3105448193145142
26,5.829128363923907,0.33608653472086847
27,5.9994139634485695,0.28385378802884753
27,5.870829226691914,0.31391738866668567
27,5.998512096568188,0.2838571895562838
27,5.998287972956609,0.28385849381245587
27,5.980387841253597,0.28455251592566
27,5.984963071835155,0.28426431405880237
27,5.997404250119335,0.28386541695006556
27,5.993678989503426,0.2839258241515067
27,5.832588566919275,0.3340265105179898
27,5.9828972961566045,0.2843850225432831
28,5.9967361468675415,0.2838725363541072
28,5.681069705903124,0.7370347720173895
28,5.99755587411376,0.2838640272511187
28,5.995276268406238,0.28389374243294696
28,5.995021324467908,0.2838982407394926
28,5.985919331433787,0.2842136887959773
28,5.998660760202841,0.28385642521455245
28,5.998409096080383,0.28385776626516096
28,5.8426288464762735,0.32827234018278256
28,5.886756639847053,0.3070106013787289
29,5.998486553897231,0.28385732897394117
29,5.888630254615125,0.3062559373079972
29,5.999178663194249,0.28385439026585557
29,5.999831073688318,0.2838532153484593
29,5.988571555036764,0.2840906721249107
29,5.997777615201156,0.2838621454582214
29,5.997800753690149,0.28386195939901837
29,5.993788576319759,0.28392332661870767
29,5.874716306628662,0.3121509910375311
29,5.995101886178317,0.28389679373813803
30,5.9983488258249045,0.28385812161917345
30,5.932027318435554,0.29223443360269785
30,5.997917288109639,0.28386105193286143
30,5.9972294456513495,0.2838671228768262
30,5.989561073476045,0.2840513261792634
30,5.990775259362565,0.28400791116647917
30,5.998788558982076,0.2838558324011539
30,5.999966179406275,0.28385316553302564
30,5.833750102678126,0.33334380145770903
30,5.926774354504141,0.29357594325672653
31,5.999332486419461,0.2838539737719367
31,5.935440413312839,0.29141574893501954
31,5.9989491404982065,0.283855171736304
31,5.999846384054462,0.28385320636780154
31,5.992104101333098,0.2839665403074487
31,5.998830036911798,0.2838556527684287
31,5.999506692379224,0.28385360601223725
31,5.996308186356295,0.2838779497863346
31,5.915461279577628,0.29679953557243915
31,5.967541142774537,0.285768097860796
32,5.999178853529989,0.28385438969732096
32,5.938242786056534,0.2907747947684961
32,5.997312935445675,0.2838662942308106
32,5.998366113179203,0.2838580183414501
32,5.985997161271622,0.28420971468027956
32,5.994068069563921,0.28391715458121614
32,5.9995769050139245,0.28385348899834006
32,5.999214898581742,0.2838542844056841
32,5.945463690185882,0.28925329252163867
32,5.98948812312769,0.2840541053312856
33,5.99848961016033,0.2838573121671874
33,5.959073848161199,0.28689644676158343
33,5.997903265044372,0.28386115851775634
33,5.999825698003552,0.28385321870392527
33,5.99588232944026,0.2838839978284848
33,5.997929945887994,0.283860956339249
33,5.999203115119621,0.2838543183065891
33,5.99768338794209,0.2838629232618606
33,5.961216644114549,0.28658636547502697
33,5.974135405532132,0.28506932031546073
34,5.999582230598256,0.28385348085450246
34,5.9867676340861395,0.28417156099788843
34,5.999208200729545,0.2838543036133929
34,5.998986924328486,0.28385502991630107
34,5.985899935837104,0.28421468259328864
34,5.997182707101296,0.28386759783136395
34,5.9991780221050695,0.2838543921817643
34,5.997905066119328,0.2838611447883222
34,5.973702622387043,0.2851103444451499
34,5.9742287221658685,0.28506056378448746
35,5.999323714736307,0.2838539952083903
35,5.9886314585691025,0.28408818896545784
35,5.99871157333247,0.283856182396301
35,5.9986720787976715,0.2838563703139807
35,5.986688321375976,0.28417538891773464
35,5.99678994275958,0.28387190299967013
35,5.999779378647844,0.28385325197074296
35,5.99976710549795,0.28385326209316514
35,5.963501584958476,0.28627402327475227
35,5.9969927135593535,0.2838696103289245
36,5.999958662147595,0.28385316656050513
36,5.984427647601482,0.28429411134236954
36,5.999228079428759,0.28385424708292517
36,5.9993509470091295,0.2838539295717457
36,5.989279362073776,0.28406216530756484
36,5.998211233760394,0.28385898237281565
36,5.9993793376751094,0.2838538640149516
36,5.998757080160002,0.2838559729062698
36,5.9989811622848395,0.2838550512083377
36,5.987877008968397,0.2841204154151174
37,5.999619827824853,0.28385342629595667
37,5.995936259777846,0.2838831954312713
37,5.9991467106243,0.2838544875762647
37,5.998853592593034,0.28385555353933606
37,5.994853764946283,0.2839013259456494
37,5.999620960000272,0.2838534247327627
37,5.9999119559350875,0.28385317755016365
37,5.999336713404087,0.2838539635418509
37,5.978055593786403,0.2847286916310822
37,5.992751825480763,0.2839487024912898
38,5.9996924771903135,0.28385333543787045
38,5.996843045169393,0.28387128813280954
38,5.999610811887176,0.2838534389106455
38,5.998824460026056,0.28385567655670985
38,5.997016639105222,0.2838693496731562
38,5.9983923879065975,0.2838578634530763
38,5.999689220155133,0.2838533391002175
38,5.998890249412474,0.2838554031352457
38,5.98491459362977,0.2842669690568718
38,5.993260361678059,0.28393576695119577
39,5.999722437055038,0.2838533035595604
39,5.995365179330252,0.28389222925697766
39,5.999659888821467,0.28385337381992015
39,5.999324858979655,0.2838539923961887
39,5.99242176200605,0.2839576015403371
39,5.999010449727633,0.28385494423770835
39,5.9999610495795075,0.28385316621191203
39,5.999616486052618,0.28385343093712817
39,5.996003485916429,0.2838822100252388
39,5.99162624347311,0.28398067810751865
40,5.999943357593257,0.28385316928756865
40,5.998880682408138,0.283855441917647
40,5.9995093246620055,0.2838536013018569
40,5.999335398929075,0.28385396671616175
40,5.9987977640409635,0.28385579199560684
40,5.9991950948371295,0.2838543416697125
40,5.999848604096893,0.2838532051363596
40,5.99949412498148,0.2838536288485553
40,5.986030788523979,0.28420800443084726
40,5.9989276167115735,0.28385525484639623
41,5.999781031851242,0.2838532506491138
41,5.995510982791284,0.2838898100582566
41,5.999705149926694,0.2838533215552411
41,5.999737940847841,0.28385328834485324
41,5.994617736372403,0.28390584506618644
41,5.999808941354806,0.2838532298377623
41,5.999914429823558,0.2838531767690729
41,5.999973768854643,0.2838531647041835
41,5.997075560051977,0.2838687166386118
41,5.994140754145264,0.28391559603742916
42,5.999993898838077,0.28385316352055334
42,5.999576470318993,0.2838534896676254
42,5.999982645542783,0.28385316400057664
42,5.999403324250766,0.283853810912418
42,5.996209233458433,0.2838792962953312
42,5.999624836983678,0.28385341941513303
42,5.999957887323877,0.2838531666780948
42,5.999678561572508,0.28385335135490963
42,5.9906238364992195,0.2840130329439951
42,5.995178250346962,0.28389544392197796
43,5.9998588572516685,0.28385319968158584
43,5.996943085221369,0.28387015764091283
43,5.999839038169729,0.28385321057030494
43,5.999682102559436,0.28385334723782957
43,5.997939016475755,0.28386088819510674
43,5.999935840190918,0.28385317093906903
43,5.99990092432423,0.2838531813041656
43,5.99972235945652,0.2838533036379109
43,5.997879851750141,0.2838613380688104
43,5.994173177369073,0.2839149069973329
44,5.999967789520281,0.2838531653396769
44,5.996155946940201,0.28388003614795165
44,5.999771022377854,0.2838532588031497
44,5.999543408743841,0.28385354258542306
44,5.996411406956144,0.283876583153872
44,5.999753934523121,0.2838532735655332
44,5.9999965926189995,0.28385316347397194
44,5.999701186495037,0.2838533258342943
44,5.9929818879485754,0.28394273394319874
44,5.994419231761456,0.2839098025857784
45,5.999907942815874,0.2838531788645851
45,5.998005150216715,0.2838604004002605
45,5.999857450700029,0.28385320040725553
45,5.999693073617806,0.2838533347714021
45,5.998075080858451,0.2838599019037447
45,5.999921854695317,0.28385317455845027
45,5.999946006404139,0.2838531687546225
45,5.999582988394626,0.28385347970407054
45,5.995613277184264,0.2838881589213649
45,5.992125876687551,0.2839659158480632
46,5.999952155430704,0.28385316761580837
46,5.999566151457622,0.28385350575703466
46,5.9999269786146145,0.28385317314982855
46,5.999639764198112,0.2838533994515911
46,5.998802251105752,0.28385577241139426
46,5.999753216842368,0.2838532742087847
46,5.999967159485394,0.28385316541421085
46,5.999675604663905,0.283853354827828
46,5.999837581716258,0.28385321142684156
46,5.9922611948017925,0.2839620739348308
47,5.999974598183914,0.28385316462631005
47,5.998837571483475,0.2838556208092687
47,5.999969685508388,0.28385316512408887
47,5.999580945624237,0.2838534828100315
47,5.999762146406027,0.2838532663386436
47,5.999737349945521,0.283853288908712
47,5.999975154651837,0.2838531645754604
47,5.999769583649553,0.28385326000513744
47,5.997441422392759,0.2838650685133109
47,5.995526503813289,0.2838895570838244
48,5.999952398472413,0.2838531675736216
48,5.99955299290448,0.28385352683597326
48,5.999930920929767,0.28385317213104305
48,5.999496674547574,0.2838536241692696
48,5.999245509300284,0.2838541986989626
48,5.999979306791475,0.2838531642315959
48,5.999966004429587,0.2838531655546056
48,5.999958183476745,0.283853166632892
48,5.998513423467917,0.28385718237860436
48,5.992912615887057,0.2839445108268948
49,5.999955122684661,0.28385316711545927
49,5.999607095208777,0.28385344419691416
49,5.999961493401953,0.2838531661493939
49,5.999671934121173,0.2838533591831563
49,5.999714501683576,0.2838533116852239
49,5.99981899945965,0.28385322303219807
49,5.999969041556234,0.28385316519584497
49,5.9998993281933135,0.2838531818839758
49,5.998116393149358,0.28385961576909546
49,5.996217171073058,0.2838791869698703
50,5.99999574699695,0.2838531634857523
50,5.9996439868395095,0.28385339395132003
50,5.99995057616073,0.28385316789516796
50,5.999503715355681,0.28385361136988796
50,5.99954154467704,0.28385354568741367
50,5.999936305254712,0.2838531708309342
50,5.999968134581137,0.28385316529946764
50,5.999908521860719,0.2838531786713136
50,5.9976537023170895,0.28386317499280395
50,5.996082802388692,0.28388106853501704
51,5.999978736477672,0.28385316427511237
51,5.999899192171452,0.28385318193381553
51,5.999992150685617,0.28385316356490453
51,5.9998901929120585,0.2838531853807404
51,5.999908822965011,0.28385317857129405
51,5.999927527212785,0.2838531730046721
51,5.999978100855093,0.28385316432500585
51,5.99992696245977,0.28385317315411945
51,5.997302227952564,0.28386639908671146
51,5.997270413056681,0.2838667131025425
52,5.999982566930217,0.2838531640055504
52,5.999768155532291,0.2838532612057056
52,5.9999826580933595,0.2838531639997848
52,5.999690474832257,0.2838533376848369
52,5.999834511040538,0.2838532132579787
52,5.999960361574207,0.2838531663102424
52,5.999999460011095,0.2838531634533878
52,5.999936868796698,0.28385317070095606
52,5.999188592663676,0.28385436078230236
52,5.995352634497417,0.2838924410155325
53,5.999987241278409,0.28385316374889735
53,5.99997859205819,0.2838531642863197
53,5.999979364023206,0.2838531642272945
53,5.999742629676908,0.28385328391563647
53,5.9999259708379675,0.28385317341933364
53,5.999960548585695,0.2838531662833443
53,5.999987724495304,0.28385316372689784
53,5.999994111746238,0.28385316351591117
53,5.998952492913547,0.2838551589432386
53,5.999743824500641,0.28385328279975275
54,5.999982278685639,0.2838531640239782
54,5.9998540883689975,0.28385320217111265
54,5.99998804243851,0.28385316371288605
54,5.999860285761292,0.2838531989519533
54,5.999970876357525,0.2838531649953654
54,5.999982491365964,0.2838531640103521
54,5.999991408897854,0.2838531635870825
54,5.99995754386369,0.2838531667309175
54,5.999657125368535,0.2838533772523342
54,5.997155997925125,0.28386787281601894
55,5.999991005694503,0.28385316359997737
55,5.999850334234732,0.2838532041890931
55,5.999977554905834,0.2838531643690336
55,5.999684900069839,0.28385334401743195
55,5.999913670584601,0.2838531770064229
55,5.999988228676689,0.2838531637048494
55,5.999988117916237,0.283853163709614
55,5.99998167262503,0.2838531640637102
55,5.9994330454201465,0.2838537480173307
55,5.999726112589135,0.2838532998734971
56,5.999984410598785,0.28385316389482956
56,5.999989879472334,0.2838531636391275
56,5.99999575446119,0.28385316348563716
56,5.999994907495413,0.2838531635000205
56,5.999984390378521,0.28385316389597676
56,5.999987436817333,0.2838531637398928
56,5.99998015955313,0.2838531641687353
56,5.999949397209108,0.2838531681096286
56,5.999780380109863,0.28385325116895194
56,5.998302957830223,0.2838584009107923
57,5.999999610691935,0.2838531634531334
57,5.9999236082365535,0.28385317406563426
57,5.999981964029183,0.2838531640444396
57,5.999815901103972,0.2838532250894072
57,5.999962913734082,0.2838531659541368
57,5.999992302719527,0.28385316356060597
57,5.9999948531749405,0.2838531635010316
57,5.999980401120556,0.2838531641514091
57,5.999701303277485,0.2838533257073952
57,5.998819583349325,0.28385569745094896
58,5.999991269252175,0.2838531635914816
58,5.9999993486810395,0.28385316345362926
58,5.999994526362195,0.28385316350734396
58,5.999963672939754,0.28385316585277587
58,5.999975086071448,0.28385316458166654
58,5.999992832014185,0.28385316354629697
58,5.999986582716302,0.2838531637802475
58,5.999953978005465,0.2838531673046851
58,5.999554360181986,0.28385352461638624
58,5.999413133525646,0.28385378979910186
59,5.999992341259435,0.28385316355952983
59,5.99995510901457,0.28385316711769115
59,5.999983483182561,0.28385316394897997
59,5.999883659527211,0.2838531880677309
59,5.999980812655403,0.2838531641223809
59,5.999997537461345,0.2838531634638856
59,5.999999474163112,0.2838531634533603
59,5.9999733424485555,0.28385316474519673
59,5.999948040932322,0.28385316836259933
59,5.998994371183672,0.283855002577395
60,5.999998063106188,0.2838531634596803
60,5.999994930083479,0.28385316349960293
60,5.999997749030849,0.28385316346207207
60,5.999897524547263,0.2838531825503191
60,5.9999862834923094,0.28385316379501274
60,5.999992328951004,0.28385316355987267
60,5.999992681301887,0.28385316355026763
60,5.999939960350165,0.28385317000845484
60,5.999776175123148,0.28385325456004784
60,5.999445647509399,0.28385372231911815
61,5.99999428319178,0.2838531635122926
61,5.999969035082191,0.28385316519657383
61,5.999991270739387,0.28385316359143437
61,5.9998476862445695,0.2838532056433122
61,5.999999735253121,0.28385316345298517
61,5.9999992409270275,0.28385316345390543
61,5.999995574621346,0.2838531634884727
61,5.999990807597961,0.2838531636065292
61,5.999918308797858,0.2838531755891639
61,5.998672774749006,0.28385636695349165
62,5.999998078710684,0.2838531634595705
62,5.999981317573626,0.28385316408760725
62,5.999999686308161,0.28385316345303646
62,5.999856301364634,0.2838532010055639
62,5.9999921936903915,0.2838531635636798
62,5.999995788707934,0.2838531634851102
62,5.999993679242375,0.28385316352551415
62,5.999951771629676,0.2838531676828649
62,5.999781121752775,0.2838532505775285
62,5.999534998826688,0.28385355668046824
63,5.999995263792691,0.2838531634936516
63,5.999997725494701,0.2838531634622659
63,5.999995205482148,0.28385316349466233
63,5.999943311394324,0.2838531692970905
63,5.999992280017558,0.28385316356124235
63,5.999999553356108,0.2838531634532202
63,5.999988516667157,0.28385316369267016
63,5.999971511618165,0.2838531649288072
63,5.999789695023975,0.28385324388600136
63,5.998629397071538,0.28385657977508105
64,5.999996917297677,0.2838531634701398
64,5.999989070506872,0.2838531636700956
64,5.999997998423723,0.2838531634601435
64,5.999865017256819,0.2838531965882756
64,5.999998131419554,0.28385316345920747
64,5.999997874017767,0.2838531634610771
64,5.999994180640322,0.2838531635144441
64,5.999973038946252,0.2838531647747911
64,5.999612807019143,0.28385343609367414
64,5.9996590954204345,0.2838533748025408
65,5.999997596112292,0.2838531634633667
65,5.99999789546991,0.2838531634609123
65,5.999998194593228,0.2838531634587851
65,5.999955489733579,0.28385316705579205
65,5.999993465941698,0.2838531635305004
65,5.999998391507129,0.28385316345756273
65,5.999987218191732,0.2838531637499699
65,5.999992213919404,0.28385316356310636
65,5.9996002309645275,0.2838534540920812
65,5.999459891324798,0.2838536939685012
66,5.9999993493480455,0.28385316345362765
66,5.999993607140649,0.2838531635271811
66,5.999998875979336,0.28385316345515527
66,5.999959384238373,0.2838531664528848
66,5.99999782926099,0.2838531634614268
66,5.99999819077474,0.2838531634588105
66,5.999982249423731,0.28385316402586563
66,5.99997810045874,0.2838531643250373
66,5.999838043957502,0.28385321115416295
66,5.999535846333234,0.28385355524838884
67,5.999998359022332,0.2838531634577546
67,5.999996577173618,0.2838531634741637
67,5.999999953143811,0.2838531634528616
67,5.999998780946908,0.2838531634555603
67,5.99999613697057,0.2838531634799964
67,5.9999963573482695,0.2838531634769884
67,5.999996866703484,0.2838531634707116
67,5.99999669451719,0.2838531634727278
67,5.999818261903132,0.2838532235187453
67,5.999979919577017,0.2838531641861577
68,5.9999996983726644,0.28385316345302314
68,5.999996409036058,0.2838531634763084
68,5.999999250617699,0.2838531634538788
68,5.999976622725623,0.28385316444671393
68,5.999995072656642,0.2838531634970109
68,5.999998189859343,0.28385316345881656
68,5.999991081217393,0.28385316359751694
68,5.999991462107073,0.2838531635854253
68,5.9999559152467725,0.28385316698723373
68,5.99968971046118,0.2838533385464297
69,5.999999334579251,0.28385316345366274
69,5.9999999190409055,0.2838531634528697
69,5.9999999492266,0.28385316345286243
69,5.999996967039224,0.28385316346958656
69,5.9999930011260405,0.2838531635419399
69,5.999997540573951,0.28385316346385775
69,5.999988734322129,0.2838531636836656
69,5.9999896584372046,0.28385316364735264
69,5.9998562098341415,0.2838532010534185
69,5.999912901485438,0.28385317724899306
70,5.999999654453993,0.2838531634530748
70,5.9999979648595945,0.2838531634603898
70,5.999999474045834,0.2838531634533607
70,5.999986978595806,0.2838531637612131
70,5.999998503953596,0.28385316345692796
70,5.999997117964936,0.28385316346796285
70,5.999994280196165,0.2838531635123548
70,5.999990985111863,0.2838531636006513
70,5.99996836867843,0.2838531652724354
70,5.999834958787483,0.28385321298883787
71,5.999999810337867,0.283853163452923
71,5.999998751645482,0.2838531634556915
71,5.999999391487828,0.2838531634535311
71,5.999991410784132,0.28385316358702356
71,5.999995784726768,0.2838531634851712
71,5.999997583039207,0.2838531634634814
71,5.999989509871136,0.28385316365298097
71,5.999995311081337,0.2838531634928411
71,5.999871159955916,0.28385319364108985
71,5.999899881572108,0.28385318168190604
72,5.999999604976077,0.28385316345314143
72,5.999998421833415,0.2838531634573871
72,5.999999612900361,0.28385316345313016
72,5.999987833243439,0.2838531637220642
72,5.999999504701376,0.2838531634533038
72,5.999999638489059,0.2838531634530954
72,5.9999994292220915,0.28385316345344996
72,5.999987944926175,0.28385316371714464
72,5.999883910438963,0.2838531879616712
72,5.9999751753759485,0.28385316457358833
73,5.999999896340713,0.283853163452877
73,5.999999452238612,0.2838531634534031
